"V1"	"V2"	"V3"	"V4"
"518"	"chr1"	"145070982"	"145075982"	"857313"
"519"	"chr1"	"145070982"	"145075982"	"857314"
"520"	"chr1"	"145073332"	"145078332"	"858026"
"521"	"chr1"	"145073332"	"145078332"	"858028"
"522"	"chr1"	"145073332"	"145078332"	"858038"
"523"	"chr1"	"145073332"	"145078332"	"858039"
"524"	"chr1"	"145073332"	"145078332"	"858040"
"525"	"chr1"	"145073332"	"145078332"	"858041"
"526"	"chr1"	"145073332"	"145078332"	"858042"
"527"	"chr1"	"145076155"	"145081155"	"858868"
"528"	"chr1"	"145076155"	"145081155"	"858879"
"529"	"chr1"	"145076155"	"145081155"	"858882"
"530"	"chr1"	"145076155"	"145081155"	"858883"
"531"	"chr1"	"145076155"	"145081155"	"858884"
"532"	"chr1"	"145076155"	"145081155"	"858885"
"533"	"chr1"	"145413460"	"145426145"	"859639"
"534"	"chr1"	"145413460"	"145426145"	"859641"
"535"	"chr1"	"145413460"	"145426145"	"859642"
"536"	"chr1"	"145413460"	"145426145"	"859643"
"537"	"chr1"	"145413460"	"145426145"	"859647"
"538"	"chr1"	"145413460"	"145426145"	"859648"
"539"	"chr1"	"145413460"	"145426145"	"859649"
"540"	"chr1"	"145413460"	"145426145"	"859650"
"541"	"chr1"	"145413460"	"145426145"	"859688"
"542"	"chr1"	"145413460"	"145426145"	"859689"
"543"	"chr1"	"145413460"	"145426145"	"859690"
"544"	"chr1"	"145413460"	"145426145"	"859691"
"545"	"chr1"	"145512526"	"145517526"	"862361"
"546"	"chr1"	"145512526"	"145517526"	"862362"
"547"	"chr1"	"145512526"	"145517526"	"862365"
"548"	"chr1"	"145512526"	"145517526"	"862366"
"549"	"chr1"	"145569758"	"145575726"	"863340"
"550"	"chr1"	"147078726"	"147083866"	"866987"
"551"	"chr1"	"147078726"	"147083866"	"867026"
"552"	"chr1"	"147078726"	"147083866"	"867044"
"553"	"chr1"	"147078726"	"147083866"	"867045"
"554"	"chr1"	"147078726"	"147083866"	"867046"
"555"	"chr1"	"147078726"	"147083866"	"867047"
"556"	"chr1"	"147078726"	"147083866"	"867048"
"557"	"chr1"	"147078726"	"147083866"	"867050"
"558"	"chr1"	"147078726"	"147083866"	"867051"
"559"	"chr1"	"147078726"	"147083866"	"867053"
"560"	"chr1"	"147078726"	"147083866"	"867056"
"561"	"chr1"	"147078726"	"147083866"	"867058"
"562"	"chr1"	"147078726"	"147083866"	"867059"
"563"	"chr1"	"147078726"	"147083866"	"867060"
"564"	"chr1"	"147078726"	"147083866"	"867061"
"565"	"chr1"	"147078726"	"147083866"	"867065"
"566"	"chr1"	"147078726"	"147083866"	"867067"
"567"	"chr1"	"147078726"	"147083866"	"867068"
"568"	"chr1"	"147078726"	"147083866"	"867071"
"569"	"chr1"	"147078726"	"147083866"	"867076"
"570"	"chr1"	"147078726"	"147083866"	"867077"
"571"	"chr1"	"147078726"	"147083866"	"867083"
"572"	"chr1"	"147078726"	"147083866"	"867084"
"573"	"chr1"	"149978680"	"149983680"	"872636"
"574"	"chr1"	"150036805"	"150041805"	"873681"
"575"	"chr1"	"150113719"	"150130464"	"874034"
"576"	"chr1"	"150113719"	"150130464"	"874039"
"577"	"chr1"	"150113719"	"150130464"	"874046"
"578"	"chr1"	"150113719"	"150130464"	"874050"
"579"	"chr1"	"150297886"	"150304274"	"874990"
"580"	"chr1"	"150456957"	"150461957"	"876046"
"581"	"chr1"	"150456957"	"150461957"	"876048"
"582"	"chr1"	"150549371"	"150560129"	"877489"
"583"	"chr1"	"151115104"	"151120104"	"884864"
"584"	"chr1"	"151115104"	"151120104"	"884871"
"585"	"chr1"	"151123599"	"151128599"	"885765"
"586"	"chr1"	"151123599"	"151128599"	"885770"
"587"	"chr1"	"151123599"	"151128599"	"885771"
"588"	"chr1"	"151123599"	"151128599"	"885772"
"589"	"chr1"	"151123599"	"151128599"	"885773"
"590"	"chr1"	"151123599"	"151128599"	"885774"
"591"	"chr1"	"151123599"	"151128599"	"885775"
"592"	"chr1"	"151123599"	"151128599"	"885776"
"593"	"chr1"	"151123599"	"151128599"	"885777"
"594"	"chr1"	"151123599"	"151128599"	"885778"
"595"	"chr1"	"151125993"	"151130993"	"886659"
"596"	"chr1"	"151125993"	"151130993"	"886660"
"597"	"chr1"	"151125993"	"151130993"	"886661"
"598"	"chr1"	"151125993"	"151130993"	"886662"
"599"	"chr1"	"151125993"	"151130993"	"886667"
"600"	"chr1"	"151125993"	"151130993"	"886671"
"601"	"chr1"	"151129153"	"151134274"	"887342"
"602"	"chr1"	"151129153"	"151134274"	"887343"
"603"	"chr1"	"151129153"	"151134274"	"887344"
"604"	"chr1"	"151129153"	"151134274"	"887345"
"605"	"chr1"	"151129153"	"151134274"	"887346"
"606"	"chr1"	"151129153"	"151134274"	"887347"
"607"	"chr1"	"151129153"	"151134274"	"887348"
"608"	"chr1"	"151129153"	"151134274"	"887349"
"609"	"chr1"	"151129153"	"151134274"	"887350"
"610"	"chr1"	"151129153"	"151134274"	"887354"
"611"	"chr1"	"151134275"	"151143226"	"888011"
"612"	"chr1"	"151134275"	"151143226"	"888012"
"613"	"chr1"	"151134275"	"151143226"	"888013"
"614"	"chr1"	"151134275"	"151143226"	"888014"
"615"	"chr1"	"151134275"	"151143226"	"888015"
"616"	"chr1"	"151134275"	"151143226"	"888018"
"617"	"chr1"	"151142034"	"151147034"	"888532"
"618"	"chr1"	"151180714"	"151199988"	"889543"
"619"	"chr1"	"151203964"	"151215308"	"889545"
"620"	"chr1"	"151213332"	"151218332"	"889546"
"621"	"chr1"	"151155053"	"151171191"	"890261"
"622"	"chr1"	"151155053"	"151171191"	"890263"
"623"	"chr1"	"151234037"	"151239921"	"891190"
"624"	"chr1"	"151333183"	"151350265"	"893809"
"625"	"chr1"	"151333183"	"151350265"	"893810"
"626"	"chr1"	"151379318"	"151384318"	"894638"
"627"	"chr1"	"151395844"	"151400844"	"894646"
"628"	"chr1"	"151672272"	"151686065"	"897646"
"629"	"chr1"	"151821743"	"151830754"	"901579"
"630"	"chr1"	"151879598"	"151884598"	"902299"
"631"	"chr1"	"151879598"	"151884598"	"902302"
"632"	"chr1"	"151879598"	"151884598"	"902303"
"633"	"chr1"	"151961126"	"151966126"	"904189"
"634"	"chr1"	"151961126"	"151966126"	"904191"
"635"	"chr1"	"151961126"	"151966126"	"904197"
"636"	"chr1"	"151964788"	"151970527"	"904722"
"637"	"chr1"	"151964788"	"151970527"	"904731"
"638"	"chr1"	"151964788"	"151970527"	"904739"
"639"	"chr1"	"152384860"	"152389860"	"913495"
"640"	"chr1"	"152481449"	"152486449"	"914926"
"641"	"chr1"	"152481449"	"152486449"	"914928"
"642"	"chr1"	"153189080"	"153194080"	"933337"
"643"	"chr1"	"153189080"	"153194080"	"933339"
"644"	"chr1"	"153329975"	"153334975"	"937732"
"645"	"chr1"	"153400215"	"153418046"	"942882"
"646"	"chr1"	"153400215"	"153418046"	"942884"
"647"	"chr1"	"153400215"	"153418046"	"942885"
"648"	"chr1"	"153400215"	"153418046"	"942887"
"649"	"chr1"	"153610312"	"153615312"	"946140"
"650"	"chr1"	"153599452"	"153610732"	"947818"
"651"	"chr1"	"153893802"	"153902760"	"952282"
"652"	"chr1"	"153933630"	"153938630"	"953687"
"653"	"chr1"	"153933630"	"153938630"	"953699"
"654"	"chr1"	"154123245"	"154133703"	"955930"
"655"	"chr1"	"154376002"	"154381002"	"961046"
"656"	"chr1"	"154376002"	"154381002"	"961048"
"657"	"chr1"	"154376002"	"154381002"	"961049"
"658"	"chr1"	"154831781"	"154845885"	"967097"
"659"	"chr1"	"154831781"	"154845885"	"967098"
"660"	"chr1"	"154997650"	"155003920"	"969455"
"661"	"chr1"	"155110904"	"155137257"	"971919"
"662"	"chr1"	"155110904"	"155137257"	"971921"
"663"	"chr1"	"155971080"	"155980444"	"976389"
"664"	"chr1"	"156038290"	"156072478"	"978870"
"665"	"chr1"	"156107982"	"156121315"	"980242"
"666"	"chr1"	"156107982"	"156121315"	"980243"
"667"	"chr1"	"156208305"	"156216308"	"982113"
"668"	"chr1"	"156247477"	"156252477"	"982778"
"669"	"chr1"	"156247477"	"156252477"	"982779"
"670"	"chr1"	"156247477"	"156252477"	"982783"
"671"	"chr1"	"156249987"	"156254987"	"983614"
"672"	"chr1"	"156302144"	"156307144"	"984672"
"673"	"chr1"	"156302144"	"156307144"	"984673"
"674"	"chr1"	"156380226"	"156393721"	"985727"
"675"	"chr1"	"156532171"	"156541839"	"986623"
"676"	"chr1"	"156557122"	"156562660"	"987359"
"677"	"chr1"	"156561633"	"156566633"	"987853"
"678"	"chr1"	"156561633"	"156566633"	"987858"
"679"	"chr1"	"156561633"	"156566633"	"987859"
"680"	"chr1"	"156561633"	"156566633"	"987861"
"681"	"chr1"	"156561633"	"156566633"	"987864"
"682"	"chr1"	"156561633"	"156566633"	"987867"
"683"	"chr1"	"156561633"	"156566633"	"987874"
"684"	"chr1"	"156582371"	"156589766"	"989046"
"685"	"chr1"	"156695258"	"156700258"	"991586"
"686"	"chr1"	"156733940"	"156738940"	"994124"
"687"	"chr1"	"156733940"	"156738940"	"994125"
"688"	"chr1"	"156827083"	"156832083"	"995526"
"689"	"chr1"	"157104940"	"157109940"	"997242"
"690"	"chr1"	"159768852"	"159774121"	"1034329"
"691"	"chr1"	"159768852"	"159774121"	"1034334"
"692"	"chr1"	"159848167"	"159855833"	"1035431"
"693"	"chr1"	"159865434"	"159872098"	"1041068"
"694"	"chr1"	"160196219"	"160210985"	"1048687"
"695"	"chr1"	"160150193"	"160165896"	"1050629"
"696"	"chr1"	"160150193"	"160165896"	"1050631"
"697"	"chr1"	"160250412"	"160255412"	"1051745"
"698"	"chr1"	"160616806"	"160628001"	"1055761"
"699"	"chr1"	"160850136"	"160855136"	"1058656"
"700"	"chr1"	"160850136"	"160855136"	"1058658"
"701"	"chr1"	"161056864"	"161061864"	"1063283"
"702"	"chr1"	"161067306"	"161076002"	"1064930"
"703"	"chr1"	"161226021"	"161231021"	"1070830"
"704"	"chr1"	"161278988"	"161283988"	"1072189"
"705"	"chr1"	"161278988"	"161283988"	"1072191"
"706"	"chr1"	"165325485"	"165330485"	"1097804"
"707"	"chr1"	"165325485"	"165330485"	"1097812"
"708"	"chr1"	"165409036"	"165414036"	"1103382"
"709"	"chr1"	"166943297"	"166950891"	"1116364"
"710"	"chr1"	"166943297"	"166950891"	"1116367"
"711"	"chr1"	"166943297"	"166950891"	"1116368"
"712"	"chr1"	"166943297"	"166950891"	"1116369"
"713"	"chr1"	"167520935"	"167525935"	"1126044"
"714"	"chr1"	"167688737"	"167693737"	"1128455"
"715"	"chr1"	"167883044"	"167896876"	"1129930"
"716"	"chr1"	"167883044"	"167896876"	"1129931"
"717"	"chr1"	"167902738"	"167907738"	"1131847"
"718"	"chr1"	"169070988"	"169080524"	"1143024"
"719"	"chr1"	"169070988"	"169080524"	"1143025"
"720"	"chr1"	"170628770"	"170638013"	"1158090"
"721"	"chr1"	"171068809"	"171077763"	"1161865"
"722"	"chr1"	"171068809"	"171077763"	"1161886"
"723"	"chr1"	"171068809"	"171077763"	"1161888"
"724"	"chr1"	"171068809"	"171077763"	"1161893"
"725"	"chr1"	"171068809"	"171077763"	"1161895"
"726"	"chr1"	"171068809"	"171077763"	"1161896"
"727"	"chr1"	"171616636"	"171621636"	"1167866"
"728"	"chr1"	"171619837"	"171626433"	"1168542"
"729"	"chr1"	"171707421"	"171712421"	"1170946"
"730"	"chr1"	"171707421"	"171712421"	"1170947"
"731"	"chr1"	"171707421"	"171712421"	"1170948"
"732"	"chr1"	"172384834"	"172389834"	"1177172"
"733"	"chr1"	"172384834"	"172389834"	"1177268"
"734"	"chr1"	"172384834"	"172389834"	"1177270"
"735"	"chr1"	"173568507"	"173573507"	"1189301"
"736"	"chr1"	"173568507"	"173573507"	"1189313"
"737"	"chr1"	"173676841"	"173686744"	"1192021"
"738"	"chr1"	"173676841"	"173686744"	"1192029"
"739"	"chr1"	"173676841"	"173686744"	"1192031"
"740"	"chr1"	"173676841"	"173686744"	"1192032"
"741"	"chr1"	"173784614"	"173792835"	"1193366"
"742"	"chr1"	"174962241"	"174967241"	"1199703"
"743"	"chr1"	"174984119"	"174989119"	"1201141"
"744"	"chr1"	"175706692"	"175713072"	"1207276"
"745"	"chr1"	"177136538"	"177141961"	"1210336"
"746"	"chr1"	"177136538"	"177141961"	"1210337"
"747"	"chr1"	"177136538"	"177141961"	"1210338"
"748"	"chr1"	"177136538"	"177141961"	"1210383"
"749"	"chr1"	"178478402"	"178483402"	"1220479"
"750"	"chr1"	"178500099"	"178517683"	"1222879"
"751"	"chr1"	"181378390"	"181385100"	"1241339"
"752"	"chr1"	"181378390"	"181385100"	"1241343"
"753"	"chr1"	"182567651"	"182590376"	"1248715"
"754"	"chr1"	"182805931"	"182812261"	"1250564"
"755"	"chr1"	"183149569"	"183162165"	"1253911"
"756"	"chr1"	"183149569"	"183162165"	"1253915"
"757"	"chr1"	"183149569"	"183162165"	"1253916"
"758"	"chr1"	"183510866"	"183517838"	"1257625"
"759"	"chr1"	"184019649"	"184024649"	"1267366"
"760"	"chr1"	"184354148"	"184359148"	"1269522"
"761"	"chr1"	"185699171"	"185712502"	"1278263"
"762"	"chr1"	"196574110"	"196579110"	"1345640"
"763"	"chr1"	"197874612"	"197883295"	"1357838"
"764"	"chr1"	"197874612"	"197883295"	"1357842"
"765"	"chr1"	"197874612"	"197883295"	"1357872"
"766"	"chr1"	"200006311"	"200016013"	"1365938"
"767"	"chr1"	"200841100"	"200846127"	"1370206"
"768"	"chr1"	"200841100"	"200846127"	"1370208"
"769"	"chr1"	"200841100"	"200846127"	"1370210"
"770"	"chr1"	"200841100"	"200846127"	"1370254"
"771"	"chr1"	"200841100"	"200846127"	"1370257"
"772"	"chr1"	"200841100"	"200846127"	"1370262"
"773"	"chr1"	"200841100"	"200846127"	"1370264"
"774"	"chr1"	"200989800"	"200994800"	"1375293"
"775"	"chr1"	"200993280"	"201002174"	"1375949"
"776"	"chr1"	"200993280"	"201002174"	"1375950"
"777"	"chr1"	"201487750"	"201494373"	"1384821"
"778"	"chr1"	"201914348"	"201919348"	"1387517"
"779"	"chr1"	"201914348"	"201919348"	"1387518"
"780"	"chr1"	"201914348"	"201919348"	"1387520"
"781"	"chr1"	"201914348"	"201919348"	"1387522"
"782"	"chr1"	"201921563"	"201926563"	"1388160"
"783"	"chr1"	"201925201"	"201944566"	"1388589"
"784"	"chr1"	"201925201"	"201944566"	"1388592"
"785"	"chr1"	"201925201"	"201944566"	"1388593"
"786"	"chr1"	"202099564"	"202107478"	"1389745"
"787"	"chr1"	"202149187"	"202172385"	"1390647"
"788"	"chr1"	"202856378"	"202865050"	"1393815"
"789"	"chr1"	"203442048"	"203447048"	"1401089"
"790"	"chr1"	"203646630"	"203651630"	"1404057"
"791"	"chr1"	"203720009"	"203741285"	"1405029"
"792"	"chr1"	"203760674"	"203765855"	"1405864"
"793"	"chr1"	"203760674"	"203765855"	"1405865"
"794"	"chr1"	"204083289"	"204097028"	"1407485"
"795"	"chr1"	"204329528"	"204334528"	"1409403"
"796"	"chr1"	"205194031"	"205199512"	"1419778"
"797"	"chr1"	"205194031"	"205199512"	"1419794"
"798"	"chr1"	"205194031"	"205199512"	"1419800"
"799"	"chr1"	"205291111"	"205301677"	"1421434"
"800"	"chr1"	"205291111"	"205301677"	"1421435"
"801"	"chr1"	"205291111"	"205301677"	"1421437"
"802"	"chr1"	"205291111"	"205301677"	"1421439"
"803"	"chr1"	"205816031"	"205821031"	"1429960"
"804"	"chr1"	"205816031"	"205821031"	"1429963"
"805"	"chr1"	"206846623"	"206862925"	"1437189"
"806"	"chr1"	"206943278"	"206948278"	"1438860"
"807"	"chr1"	"206943278"	"206948278"	"1438861"
"808"	"chr1"	"206943278"	"206948278"	"1438862"
"809"	"chr1"	"206943278"	"206948278"	"1438864"
"810"	"chr1"	"207095325"	"207114941"	"1443350"
"811"	"chr1"	"207642875"	"207657878"	"1451779"
"812"	"chr1"	"207642875"	"207657878"	"1451781"
"813"	"chr1"	"207926170"	"207931170"	"1455932"
"814"	"chr1"	"208411486"	"208418750"	"1461320"
"815"	"chr1"	"211302811"	"211313392"	"1482344"
"816"	"chr1"	"211663078"	"211674002"	"1485736"
"817"	"chr1"	"211663078"	"211674002"	"1485737"
"818"	"chr1"	"211663078"	"211674002"	"1485749"
"819"	"chr1"	"211663078"	"211674002"	"1485750"
"820"	"chr1"	"211663078"	"211674002"	"1485757"
"821"	"chr1"	"211663078"	"211674002"	"1485762"
"822"	"chr1"	"211663078"	"211674002"	"1485772"
"823"	"chr1"	"211663078"	"211674002"	"1485773"
"824"	"chr1"	"211663078"	"211674002"	"1485774"
"825"	"chr1"	"212205718"	"212210718"	"1491361"
"826"	"chr1"	"212605695"	"212625891"	"1494820"
"827"	"chr1"	"212605695"	"212625891"	"1494900"
"828"	"chr1"	"212605695"	"212625891"	"1494902"
"829"	"chr1"	"212730395"	"212744161"	"1496296"
"830"	"chr1"	"212730395"	"212744161"	"1496303"
"831"	"chr1"	"212873687"	"212878687"	"1498480"
"832"	"chr1"	"212873687"	"212878687"	"1498535"
"833"	"chr1"	"212961250"	"212966250"	"1499206"
"834"	"chr1"	"213119598"	"213124598"	"1500968"
"835"	"chr1"	"213119598"	"213124598"	"1500972"
"836"	"chr1"	"213119598"	"213124598"	"1500973"
"837"	"chr1"	"213119598"	"213124598"	"1500974"
"838"	"chr1"	"213119598"	"213124598"	"1500978"
"839"	"chr1"	"213119598"	"213124598"	"1500979"
"840"	"chr1"	"214154400"	"214159400"	"1504398"
"841"	"chr1"	"214775352"	"214780352"	"1511873"
"842"	"chr1"	"214775352"	"214780352"	"1511878"
"843"	"chr1"	"214775352"	"214780352"	"1511908"
"844"	"chr1"	"214775352"	"214780352"	"1511912"
"845"	"chr1"	"214775352"	"214780352"	"1511959"
"846"	"chr1"	"214775352"	"214780352"	"1511962"
"847"	"chr1"	"214775352"	"214780352"	"1511966"
"848"	"chr1"	"214775352"	"214780352"	"1511969"
"849"	"chr1"	"214775352"	"214780352"	"1511972"
"850"	"chr1"	"214775352"	"214780352"	"1511973"
"851"	"chr1"	"222714107"	"222721849"	"1553347"
"852"	"chr1"	"223834989"	"223855751"	"1562010"
"853"	"chr1"	"223853930"	"223858930"	"1562797"
"854"	"chr1"	"223853930"	"223858930"	"1562801"
"855"	"chr1"	"223853930"	"223858930"	"1562861"
"856"	"chr1"	"223853930"	"223858930"	"1562865"
"857"	"chr1"	"225828567"	"225842336"	"1575730"
"858"	"chr1"	"225962337"	"225967337"	"1576391"
"859"	"chr1"	"225962337"	"225967337"	"1576399"
"860"	"chr1"	"225962337"	"225967337"	"1576402"
"861"	"chr1"	"225962337"	"225967337"	"1576423"
"862"	"chr1"	"225965689"	"225976698"	"1576878"
"863"	"chr1"	"226364150"	"226376557"	"1583341"
"864"	"chr1"	"226364150"	"226376557"	"1583345"
"865"	"chr1"	"226364150"	"226376557"	"1583350"
"866"	"chr1"	"226403445"	"226414449"	"1585160"
"867"	"chr1"	"228326248"	"228354840"	"1598217"
"868"	"chr1"	"228637113"	"228649738"	"1600081"
"869"	"chr1"	"228637113"	"228649738"	"1600083"
"870"	"chr1"	"229475838"	"229480838"	"1606532"
"871"	"chr1"	"229478926"	"229483926"	"1607295"
"872"	"chr1"	"229478926"	"229483926"	"1607296"
"873"	"chr1"	"229571969"	"229577721"	"1608305"
"874"	"chr1"	"230991032"	"231009181"	"1619430"
"875"	"chr1"	"231470160"	"231475160"	"1625511"
"876"	"chr1"	"235526504"	"235531504"	"1655075"
"877"	"chr1"	"235526504"	"235531504"	"1655093"
"878"	"chr1"	"235575626"	"235602043"	"1655604"
"879"	"chr1"	"237161198"	"237170409"	"1672556"
"880"	"chr1"	"237949726"	"237954726"	"1678162"
"881"	"chr1"	"237954393"	"237959552"	"1679162"
"882"	"chr1"	"237954393"	"237959552"	"1679195"
"883"	"chr1"	"237954393"	"237959552"	"1679201"
"884"	"chr1"	"237954393"	"237959552"	"1679202"
"885"	"chr1"	"237954393"	"237959552"	"1679203"
"886"	"chr1"	"244616492"	"244621492"	"1715912"
"887"	"chr1"	"244616492"	"244621492"	"1715916"
"888"	"chr1"	"244616492"	"244621492"	"1715917"
"889"	"chr1"	"245181250"	"245186250"	"1718336"
"890"	"chr1"	"245183630"	"245188630"	"1718337"
"891"	"chr1"	"247236709"	"247243142"	"1725624"
"892"	"chr1"	"247236709"	"247243142"	"1725648"
"893"	"chr1"	"247741732"	"247751830"	"1731216"
"894"	"chr1"	"248342224"	"248347224"	"1742688"
"895"	"chr1"	"248402185"	"248410215"	"1744213"
"896"	"chr1"	"249198119"	"249203119"	"1752207"
"897"	"chr1"	"249198119"	"249203119"	"1752209"
"898"	"chr1"	"249198119"	"249203119"	"1752211"
"899"	"chr10"	"5452778"	"5458981"	"1772950"
"900"	"chr10"	"5452778"	"5458981"	"1772952"
"901"	"chr10"	"5452778"	"5458981"	"1772955"
"902"	"chr10"	"5452778"	"5458981"	"1772963"
"903"	"chr10"	"5452778"	"5458981"	"1772966"
"904"	"chr10"	"5452778"	"5458981"	"1772967"
"905"	"chr10"	"5452778"	"5458981"	"1773084"
"906"	"chr10"	"5541044"	"5546044"	"1775393"
"907"	"chr10"	"5746739"	"5752016"	"1778651"
"908"	"chr10"	"5751516"	"5756516"	"1778653"
"909"	"chr10"	"5759718"	"5772376"	"1778658"
"910"	"chr10"	"5772377"	"5781601"	"1778659"
"911"	"chr10"	"5876004"	"5884492"	"1779951"
"912"	"chr10"	"5959378"	"5964378"	"1784187"
"913"	"chr10"	"5959378"	"5964378"	"1784188"
"914"	"chr10"	"6130205"	"6135501"	"1790713"
"915"	"chr10"	"6130205"	"6135501"	"1790715"
"916"	"chr10"	"7452514"	"7457514"	"1796578"
"917"	"chr10"	"7738638"	"7757581"	"1798460"
"918"	"chr10"	"7738638"	"7757581"	"1798498"
"919"	"chr10"	"12076127"	"12083180"	"1807205"
"920"	"chr10"	"12082434"	"12087434"	"1807996"
"921"	"chr10"	"12125421"	"12136074"	"1809294"
"922"	"chr10"	"12280085"	"12288803"	"1811937"
"923"	"chr10"	"12385400"	"12395980"	"1814438"
"924"	"chr10"	"12385400"	"12395980"	"1814441"
"925"	"chr10"	"13199380"	"13204380"	"1821142"
"926"	"chr10"	"13651354"	"13657287"	"1827104"
"927"	"chr10"	"13651354"	"13657287"	"1827106"
"928"	"chr10"	"13651354"	"13657287"	"1827107"
"929"	"chr10"	"15405580"	"15415892"	"1841181"
"930"	"chr10"	"15759559"	"15785233"	"1842846"
"931"	"chr10"	"16474488"	"16479488"	"1847793"
"932"	"chr10"	"16474488"	"16479488"	"1847794"
"933"	"chr10"	"16474488"	"16479488"	"1847795"
"934"	"chr10"	"17238536"	"17243536"	"1854339"
"935"	"chr10"	"17238536"	"17243536"	"1854341"
"936"	"chr10"	"17238536"	"17243536"	"1854342"
"937"	"chr10"	"17243060"	"17248253"	"1855254"
"938"	"chr10"	"17243060"	"17248253"	"1855255"
"939"	"chr10"	"17243060"	"17248253"	"1855256"
"940"	"chr10"	"17243060"	"17248253"	"1855257"
"941"	"chr10"	"17243060"	"17248253"	"1855259"
"942"	"chr10"	"17243060"	"17248253"	"1855260"
"943"	"chr10"	"17243060"	"17248253"	"1855261"
"944"	"chr10"	"17243060"	"17248253"	"1855268"
"945"	"chr10"	"17243060"	"17248253"	"1855284"
"946"	"chr10"	"17243060"	"17248253"	"1855285"
"947"	"chr10"	"17243060"	"17248253"	"1855305"
"948"	"chr10"	"17243060"	"17248253"	"1855313"
"949"	"chr10"	"17243060"	"17248253"	"1855323"
"950"	"chr10"	"17243060"	"17248253"	"1855324"
"951"	"chr10"	"17243060"	"17248253"	"1855338"
"952"	"chr10"	"17267901"	"17273494"	"1857066"
"953"	"chr10"	"17267901"	"17273494"	"1857070"
"954"	"chr10"	"18936551"	"18941551"	"1868445"
"955"	"chr10"	"18936551"	"18941551"	"1868447"
"956"	"chr10"	"18936551"	"18941551"	"1868448"
"957"	"chr10"	"21813444"	"21818444"	"1883449"
"958"	"chr10"	"35226727"	"35248597"	"1943750"
"959"	"chr10"	"35226727"	"35248597"	"1943757"
"960"	"chr10"	"37890456"	"37895456"	"1950078"
"961"	"chr10"	"43629055"	"43634565"	"1956326"
"962"	"chr10"	"43629055"	"43634565"	"1956331"
"963"	"chr10"	"43794738"	"43819183"	"1957604"
"964"	"chr10"	"43794738"	"43819183"	"1957605"
"965"	"chr10"	"43794738"	"43819183"	"1957606"
"966"	"chr10"	"43881646"	"43901809"	"1959505"
"967"	"chr10"	"43881646"	"43901809"	"1959530"
"968"	"chr10"	"43881646"	"43901809"	"1959531"
"969"	"chr10"	"46088439"	"46093439"	"1968301"
"970"	"chr10"	"47658838"	"47673039"	"1973421"
"971"	"chr10"	"50883322"	"50889207"	"1988662"
"972"	"chr10"	"51571998"	"51576998"	"1989635"
"973"	"chr10"	"51559528"	"51573460"	"1991151"
"974"	"chr10"	"51543418"	"51551723"	"1991603"
"975"	"chr10"	"51543418"	"51551723"	"1991607"
"976"	"chr10"	"51543418"	"51551723"	"1991608"
"977"	"chr10"	"51543418"	"51551723"	"1991611"
"978"	"chr10"	"51543418"	"51551723"	"1991698"
"979"	"chr10"	"51543418"	"51551723"	"1991699"
"980"	"chr10"	"51543418"	"51551723"	"1991700"
"981"	"chr10"	"51571998"	"51576998"	"1992597"
"982"	"chr10"	"51574312"	"51579312"	"1992598"
"983"	"chr10"	"51590297"	"51595297"	"1992601"
"984"	"chr10"	"51590297"	"51595297"	"1993385"
"985"	"chr10"	"51593628"	"51598628"	"1993386"
"986"	"chr10"	"52153105"	"52158105"	"1993897"
"987"	"chr10"	"52172337"	"52178318"	"1993904"
"988"	"chr10"	"52342290"	"52353880"	"1995115"
"989"	"chr10"	"60026672"	"60034571"	"2012112"
"990"	"chr10"	"65225956"	"65230956"	"2050120"
"991"	"chr10"	"65278024"	"65283024"	"2052687"
"992"	"chr10"	"69834703"	"69839703"	"2062427"
"993"	"chr10"	"69834703"	"69839703"	"2062428"
"994"	"chr10"	"69834703"	"69839703"	"2062466"
"995"	"chr10"	"70040756"	"70053309"	"2064417"
"996"	"chr10"	"70051850"	"70056850"	"2064418"
"997"	"chr10"	"70059651"	"70066593"	"2064420"
"998"	"chr10"	"70051850"	"70056850"	"2067489"
"999"	"chr10"	"70454128"	"70478359"	"2073766"
"1000"	"chr10"	"70829816"	"70851186"	"2077083"
"1001"	"chr10"	"71090110"	"71097815"	"2080036"
